DateTime,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2023-08-22 06:45:00,0.0,,,7421.0,551.0,,,,,,,0.0,,,469.0,709.0,,1.0,65.0,505.0,72.0
2023-08-22 07:00:00,0.0,,,7421.0,545.0,,,,,,,0.0,,,469.0,706.0,,3.0,70.0,492.0,80.0
2023-08-22 07:15:00,0.0,,,7353.0,543.0,,,,,,,0.0,,,469.0,704.0,,9.0,70.0,505.0,104.0
2023-08-22 07:30:00,0.0,,,7533.0,546.0,,,,,,,0.0,,,469.0,694.0,,16.0,71.0,525.0,109.0
2023-08-22 07:45:00,0.0,,,7380.0,549.0,,,,,,,0.0,,,469.0,680.0,,22.0,70.0,517.0,109.0
2023-08-22 08:00:00,0.0,,,7194.0,548.0,,,,,,,0.0,,,469.0,671.0,,37.0,71.0,493.0,120.0
2023-08-22 08:15:00,0.0,,,7437.0,551.0,,,,,,,0.0,,,469.0,687.0,,58.0,70.0,460.0,116.0
2023-08-22 08:30:00,0.0,,,7488.0,550.0,,,,,,,0.0,,,469.0,694.0,,58.0,70.0,429.0,126.0
2023-08-22 08:45:00,0.0,,,7253.0,548.0,,,,,,,0.0,,,469.0,678.0,,56.0,72.0,453.0,132.0
2023-08-22 09:00:00,0.0,,,6728.0,548.0,,,,,,,0.0,,,469.0,670.0,,72.0,70.0,461.0,132.0
2023-08-22 09:15:00,0.0,,,6597.0,550.0,,,,,,,0.0,,,469.0,692.0,,111.0,69.0,444.0,137.0
2023-08-22 09:30:00,0.0,,,6467.0,551.0,,,,,,,0.0,,,469.0,687.0,,114.0,71.0,426.0,143.0
2023-08-22 09:45:00,0.0,,,6291.0,553.0,,,,,,,0.0,,,469.0,730.0,,137.0,71.0,413.0,134.0
2023-08-22 10:00:00,0.0,,,5964.0,551.0,,,,,,,0.0,,,469.0,752.0,,120.0,72.0,393.0,119.0
2023-08-22 10:15:00,0.0,,,5593.0,551.0,,,,,,,0.0,,,469.0,747.0,,124.0,69.0,395.0,104.0
2023-08-22 10:30:00,0.0,,,5322.0,551.0,,,,,,,0.0,,,469.0,720.0,,130.0,69.0,380.0,99.0
2023-08-22 10:45:00,0.0,,,5098.0,558.0,,,,,,,0.0,,,469.0,711.0,,146.0,69.0,353.0,89.0
2023-08-22 11:00:00,0.0,,,4581.0,547.0,,,,,,,0.0,,,470.0,676.0,,152.0,71.0,357.0,79.0
2023-08-22 11:15:00,0.0,,,4014.0,545.0,,,,,,,0.0,,,469.0,603.0,,164.0,73.0,335.0,79.0
2023-08-22 11:30:00,0.0,,,3960.0,553.0,,,,,,,0.0,,,468.0,670.0,,171.0,74.0,340.0,82.0
2023-08-22 11:45:00,0.0,,,3618.0,551.0,,,,,,,0.0,,,468.0,637.0,,205.0,71.0,357.0,94.0
2023-08-22 12:00:00,0.0,,,3636.0,537.0,,,,,,,0.0,,,468.0,630.0,,188.0,71.0,351.0,100.0
2023-08-22 12:15:00,0.0,,,3502.0,511.0,,,,,,,0.0,,,468.0,654.0,,194.0,68.0,368.0,109.0
2023-08-22 12:30:00,0.0,,,3393.0,519.0,,,,,,,0.0,,,468.0,644.0,,199.0,68.0,351.0,114.0
2023-08-22 12:45:00,0.0,,,3328.0,541.0,,,,,,,0.0,,,468.0,653.0,,191.0,69.0,355.0,141.0
2023-08-22 13:00:00,0.0,,,3400.0,552.0,,,,,,,0.0,,,467.0,657.0,,217.0,69.0,322.0,160.0
2023-08-22 13:15:00,0.0,,,3610.0,555.0,,,,,,,0.0,,,467.0,605.0,,230.0,70.0,340.0,178.0
2023-08-22 13:30:00,0.0,,,3680.0,553.0,,,,,,,0.0,,,468.0,609.0,,240.0,68.0,356.0,194.0
2023-08-22 13:45:00,0.0,,,3875.0,552.0,,,,,,,0.0,,,470.0,706.0,,240.0,69.0,373.0,182.0
2023-08-22 14:00:00,0.0,,,3501.0,549.0,,,,,,,0.0,,,471.0,676.0,,234.0,67.0,383.0,168.0
2023-08-22 14:15:00,0.0,,,3384.0,550.0,,,,,,,0.0,,,470.0,590.0,,238.0,68.0,362.0,178.0
2023-08-22 14:30:00,0.0,,,3623.0,549.0,,,,,,,0.0,,,467.0,748.0,,241.0,30.0,358.0,182.0
2023-08-22 14:45:00,0.0,,,3823.0,541.0,,,,,,,0.0,,,468.0,575.0,,236.0,69.0,390.0,197.0
2023-08-22 15:00:00,0.0,,,3826.0,546.0,,,,,,,0.0,,,467.0,596.0,,226.0,69.0,386.0,181.0
2023-08-22 15:15:00,0.0,,,3845.0,546.0,,,,,,,0.0,,,467.0,523.0,,225.0,67.0,366.0,175.0
2023-08-22 15:30:00,0.0,,,3952.0,545.0,,,,,,,0.0,,,467.0,523.0,,218.0,69.0,375.0,173.0
2023-08-22 15:45:00,0.0,,,3779.0,550.0,,,,,,,0.0,,,467.0,484.0,,194.0,69.0,419.0,178.0
2023-08-22 16:00:00,0.0,,,4050.0,551.0,,,,,,,0.0,,,466.0,505.0,,199.0,68.0,444.0,171.0
2023-08-22 16:15:00,0.0,,,4548.0,551.0,,,,,,,0.0,,,467.0,603.0,,164.0,70.0,439.0,142.0
2023-08-22 16:30:00,0.0,,,4875.0,553.0,,,,,,,0.0,,,467.0,616.0,,89.0,68.0,433.0,146.0
2023-08-22 16:45:00,0.0,,,4986.0,549.0,,,,,,,0.0,,,467.0,623.0,,85.0,69.0,430.0,141.0
2023-08-22 17:00:00,0.0,,,5188.0,552.0,,,,,,,0.0,,,467.0,628.0,,113.0,68.0,461.0,135.0
2023-08-22 17:15:00,0.0,,,5249.0,555.0,,,,,,,0.0,,,467.0,627.0,,142.0,67.0,474.0,176.0
2023-08-22 17:30:00,0.0,,,5738.0,554.0,,,,,,,0.0,,,467.0,643.0,,109.0,67.0,492.0,117.0
2023-08-22 17:45:00,0.0,,,5904.0,555.0,,,,,,,0.0,,,467.0,656.0,,110.0,69.0,501.0,169.0
2023-08-22 18:00:00,0.0,,,6279.0,554.0,,,,,,,0.0,,,467.0,678.0,,108.0,70.0,501.0,168.0
2023-08-22 18:15:00,0.0,,,6498.0,548.0,,,,,,,0.0,,,467.0,650.0,,78.0,70.0,490.0,186.0
2023-08-22 18:30:00,0.0,,,6682.0,549.0,,,,,,,0.0,,,467.0,659.0,,82.0,69.0,472.0,211.0
2023-08-22 18:45:00,0.0,,,6873.0,548.0,,,,,,,0.0,,,468.0,672.0,,70.0,70.0,432.0,217.0
2023-08-22 19:00:00,0.0,,,7064.0,552.0,,,,,,,0.0,,,468.0,696.0,,47.0,70.0,429.0,234.0
2023-08-22 19:15:00,0.0,,,6817.0,550.0,,,,,,,0.0,,,468.0,691.0,,37.0,69.0,421.0,223.0
2023-08-22 19:30:00,0.0,,,7233.0,548.0,,,,,,,0.0,,,469.0,701.0,,28.0,69.0,409.0,127.0
2023-08-22 19:45:00,0.0,,,7387.0,549.0,,,,,,,0.0,,,468.0,713.0,,21.0,70.0,385.0,199.0
2023-08-22 20:00:00,0.0,,,7821.0,549.0,,,,,,,0.0,,,468.0,732.0,,14.0,69.0,347.0,155.0
2023-08-22 20:15:00,0.0,,,7794.0,545.0,,,,,,,0.0,,,468.0,699.0,,7.0,71.0,304.0,149.0
2023-08-22 20:30:00,0.0,,,7900.0,546.0,,,,,,,0.0,,,468.0,697.0,,5.0,70.0,279.0,142.0
2023-08-22 20:45:00,0.0,,,7878.0,546.0,,,,,,,0.0,,,468.0,688.0,,1.0,70.0,283.0,122.0
2023-08-22 21:00:00,0.0,,,8116.0,551.0,,,,,,,0.0,,,468.0,699.0,,0.0,69.0,300.0,97.0
2023-08-22 21:15:00,0.0,,,8477.0,551.0,,,,,,,0.0,,,468.0,703.0,,0.0,70.0,282.0,82.0
2023-08-22 21:30:00,0.0,,,8530.0,548.0,,,,,,,0.0,,,468.0,702.0,,0.0,69.0,271.0,71.0
2023-08-22 21:45:00,0.0,,,8486.0,549.0,,,,,,,0.0,,,468.0,701.0,,0.0,68.0,312.0,67.0
2023-08-22 22:00:00,0.0,,,8440.0,548.0,,,,,,,0.0,,,468.0,685.0,,0.0,66.0,342.0,63.0
2023-08-22 22:15:00,0.0,,,8621.0,547.0,,,,,,,0.0,,,468.0,704.0,,0.0,68.0,340.0,71.0
2023-08-22 22:30:00,0.0,,,8661.0,547.0,,,,,,,0.0,,,468.0,703.0,,0.0,70.0,348.0,61.0
2023-08-22 22:45:00,0.0,,,8620.0,549.0,,,,,,,0.0,,,469.0,705.0,,0.0,69.0,328.0,52.0
2023-08-22 23:00:00,0.0,,,8599.0,547.0,,,,,,,0.0,,,468.0,705.0,,0.0,71.0,330.0,57.0
2023-08-22 23:15:00,0.0,,,8737.0,550.0,,,,,,,0.0,,,468.0,733.0,,0.0,70.0,361.0,60.0
2023-08-22 23:30:00,0.0,,,8710.0,549.0,,,,,,,0.0,,,468.0,703.0,,0.0,70.0,400.0,61.0
2023-08-22 23:45:00,0.0,,,8632.0,547.0,,,,,,,0.0,,,469.0,703.0,,0.0,71.0,424.0,60.0
2023-08-23 00:00:00,0.0,,,8454.0,545.0,,,,,,,0.0,,,469.0,699.0,,0.0,71.0,442.0,60.0
2023-08-23 00:15:00,0.0,,,7802.0,547.0,,,,,,,0.0,,,468.0,736.0,,0.0,70.0,477.0,65.0
2023-08-23 00:30:00,0.0,,,7672.0,552.0,,,,,,,0.0,,,468.0,759.0,,0.0,71.0,467.0,74.0
2023-08-23 00:45:00,0.0,,,7546.0,552.0,,,,,,,0.0,,,468.0,756.0,,0.0,71.0,403.0,68.0
2023-08-23 01:00:00,0.0,,,7285.0,551.0,,,,,,,0.0,,,468.0,750.0,,0.0,69.0,381.0,64.0
2023-08-23 01:15:00,0.0,,,7403.0,553.0,,,,,,,0.0,,,468.0,754.0,,0.0,71.0,383.0,56.0
2023-08-23 01:30:00,0.0,,,7350.0,547.0,,,,,,,0.0,,,468.0,760.0,,0.0,70.0,333.0,58.0
2023-08-23 01:45:00,0.0,,,7294.0,546.0,,,,,,,0.0,,,468.0,755.0,,0.0,69.0,294.0,54.0
2023-08-23 02:00:00,0.0,,,7264.0,545.0,,,,,,,0.0,,,468.0,746.0,,0.0,71.0,272.0,39.0
2023-08-23 02:15:00,0.0,,,7418.0,548.0,,,,,,,0.0,,,469.0,767.0,,0.0,70.0,265.0,33.0
2023-08-23 02:30:00,0.0,,,7309.0,550.0,,,,,,,0.0,,,468.0,756.0,,0.0,70.0,246.0,30.0
2023-08-23 02:45:00,0.0,,,7265.0,545.0,,,,,,,0.0,,,468.0,753.0,,0.0,70.0,243.0,29.0
2023-08-23 03:00:00,0.0,,,7226.0,546.0,,,,,,,0.0,,,468.0,758.0,,0.0,72.0,213.0,25.0
2023-08-23 03:15:00,0.0,,,7162.0,550.0,,,,,,,0.0,,,468.0,752.0,,0.0,72.0,214.0,23.0
2023-08-23 03:30:00,0.0,,,7125.0,550.0,,,,,,,0.0,,,468.0,760.0,,0.0,71.0,220.0,27.0
2023-08-23 03:45:00,0.0,,,7130.0,543.0,,,,,,,0.0,,,468.0,749.0,,0.0,71.0,217.0,31.0
2023-08-23 04:00:00,0.0,,,7132.0,554.0,,,,,,,0.0,,,468.0,749.0,,0.0,71.0,228.0,33.0
2023-08-23 04:15:00,0.0,,,7126.0,551.0,,,,,,,0.0,,,468.0,743.0,,0.0,71.0,240.0,38.0
2023-08-23 04:30:00,0.0,,,7101.0,540.0,,,,,,,0.0,,,468.0,711.0,,0.0,71.0,257.0,47.0
2023-08-23 04:45:00,0.0,,,7096.0,545.0,,,,,,,0.0,,,468.0,714.0,,0.0,71.0,256.0,54.0
2023-08-23 05:00:00,0.0,,,7054.0,552.0,,,,,,,0.0,,,469.0,681.0,,0.0,71.0,281.0,56.0
2023-08-23 05:15:00,0.0,,,7167.0,549.0,,,,,,,0.0,,,469.0,727.0,,0.0,71.0,278.0,49.0
2023-08-23 05:30:00,0.0,,,7258.0,549.0,,,,,,,0.0,,,468.0,745.0,,0.0,71.0,245.0,46.0
2023-08-23 05:45:00,0.0,,,7199.0,549.0,,,,,,,0.0,,,469.0,747.0,,0.0,71.0,249.0,43.0
2023-08-23 06:00:00,0.0,,,7291.0,547.0,,,,,,,0.0,,,468.0,754.0,,0.0,70.0,248.0,48.0
2023-08-23 06:15:00,0.0,,,7393.0,547.0,,,,,,,0.0,,,469.0,724.0,,0.0,69.0,250.0,53.0
2023-08-23 06:30:00,0.0,,,7437.0,548.0,,,,,,,0.0,,,469.0,747.0,,0.0,70.0,236.0,48.0
2023-08-23 06:45:00,0.0,,,7538.0,550.0,,,,,,,0.0,,,468.0,760.0,,4.0,71.0,230.0,57.0
2023-08-23 07:00:00,0.0,,,7552.0,546.0,,,,,,,0.0,,,468.0,763.0,,6.0,71.0,200.0,63.0
2023-08-23 07:15:00,0.0,,,7682.0,544.0,,,,,,,0.0,,,468.0,763.0,,9.0,71.0,165.0,59.0
2023-08-23 07:30:00,0.0,,,7664.0,546.0,,,,,,,0.0,,,468.0,759.0,,13.0,71.0,145.0,65.0
2023-08-23 07:45:00,0.0,,,7583.0,548.0,,,,,,,0.0,,,468.0,694.0,,23.0,71.0,140.0,60.0
2023-08-23 08:00:00,0.0,,,7542.0,551.0,,,,,,,0.0,,,468.0,682.0,,22.0,71.0,108.0,61.0
2023-08-23 08:15:00,0.0,,,7801.0,547.0,,,,,,,0.0,,,469.0,755.0,,32.0,70.0,68.0,61.0
2023-08-23 08:30:00,0.0,,,7715.0,544.0,,,,,,,0.0,,,469.0,722.0,,55.0,71.0,41.0,54.0
2023-08-23 08:45:00,0.0,,,7424.0,543.0,,,,,,,0.0,,,468.0,669.0,,63.0,71.0,24.0,45.0
2023-08-23 09:00:00,0.0,,,7236.0,537.0,,,,,,,0.0,,,469.0,643.0,,81.0,70.0,16.0,36.0
2023-08-23 09:15:00,0.0,,,7714.0,493.0,,,,,,,0.0,,,469.0,742.0,,92.0,70.0,11.0,30.0
2023-08-23 09:30:00,0.0,,,7704.0,460.0,,,,,,,0.0,,,469.0,746.0,,106.0,70.0,4.0,28.0
2023-08-23 09:45:00,0.0,,,7613.0,467.0,,,,,,,0.0,,,469.0,743.0,,119.0,66.0,2.0,24.0
2023-08-23 10:00:00,0.0,,,6997.0,459.0,,,,,,,0.0,,,469.0,745.0,,130.0,68.0,3.0,22.0
2023-08-23 10:15:00,0.0,,,6272.0,456.0,,,,,,,0.0,,,470.0,740.0,,142.0,71.0,2.0,22.0
2023-08-23 10:30:00,0.0,,,5953.0,451.0,,,,,,,0.0,,,469.0,734.0,,166.0,71.0,2.0,22.0
2023-08-23 10:45:00,0.0,,,5461.0,419.0,,,,,,,0.0,,,469.0,647.0,,175.0,71.0,2.0,25.0
2023-08-23 11:00:00,0.0,,,5389.0,385.0,,,,,,,0.0,,,469.0,675.0,,187.0,69.0,3.0,26.0
2023-08-23 11:15:00,0.0,,,4989.0,378.0,,,,,,,0.0,,,469.0,684.0,,195.0,70.0,8.0,26.0
2023-08-23 11:30:00,0.0,,,4700.0,374.0,,,,,,,0.0,,,469.0,689.0,,201.0,70.0,20.0,31.0
2023-08-23 11:45:00,0.0,,,4412.0,374.0,,,,,,,0.0,,,469.0,635.0,,195.0,71.0,34.0,29.0
2023-08-23 12:00:00,0.0,,,4173.0,370.0,,,,,,,0.0,,,469.0,614.0,,199.0,70.0,23.0,32.0
2023-08-23 12:15:00,0.0,,,3763.0,371.0,,,,,,,0.0,,,469.0,512.0,,222.0,71.0,17.0,32.0
2023-08-23 12:30:00,0.0,,,3664.0,315.0,,,,,,,0.0,,,469.0,505.0,,163.0,69.0,25.0,30.0
2023-08-23 12:45:00,0.0,,,3783.0,310.0,,,,,,,0.0,,,468.0,515.0,,135.0,68.0,34.0,31.0
2023-08-23 13:00:00,0.0,,,3669.0,311.0,,,,,,,0.0,,,468.0,515.0,,154.0,69.0,45.0,32.0
2023-08-23 13:15:00,0.0,,,3565.0,311.0,,,,,,,0.0,,,468.0,530.0,,122.0,68.0,45.0,24.0
2023-08-23 13:30:00,0.0,,,3467.0,305.0,,,,,,,0.0,,,468.0,539.0,,130.0,68.0,52.0,28.0
2023-08-23 13:45:00,0.0,,,3527.0,312.0,,,,,,,0.0,,,468.0,548.0,,98.0,68.0,47.0,28.0
2023-08-23 14:00:00,0.0,,,3554.0,324.0,,,,,,,0.0,,,468.0,571.0,,121.0,67.0,46.0,30.0
2023-08-23 14:15:00,0.0,,,3445.0,357.0,,,,,,,0.0,,,467.0,587.0,,158.0,69.0,52.0,28.0
2023-08-23 14:30:00,0.0,,,2996.0,391.0,,,,,,,0.0,,,466.0,600.0,,133.0,68.0,44.0,32.0
2023-08-23 14:45:00,0.0,,,2952.0,419.0,,,,,,,0.0,,,467.0,598.0,,108.0,70.0,80.0,43.0
2023-08-23 15:00:00,0.0,,,3130.0,422.0,,,,,,,0.0,,,467.0,573.0,,196.0,68.0,93.0,108.0
2023-08-23 15:15:00,0.0,,,3499.0,416.0,,,,,,,0.0,,,467.0,579.0,,205.0,69.0,95.0,138.0
2023-08-23 15:30:00,0.0,,,3867.0,417.0,,,,,,,0.0,,,466.0,587.0,,205.0,69.0,98.0,125.0
2023-08-23 15:45:00,0.0,,,4121.0,416.0,,,,,,,0.0,,,466.0,544.0,,147.0,69.0,83.0,133.0
2023-08-23 16:00:00,0.0,,,4626.0,406.0,,,,,,,0.0,,,466.0,559.0,,161.0,69.0,73.0,123.0
2023-08-23 16:15:00,0.0,,,5176.0,365.0,,,,,,,0.0,,,467.0,671.0,,120.0,69.0,68.0,85.0
2023-08-23 16:30:00,0.0,,,5420.0,338.0,,,,,,,0.0,,,467.0,665.0,,129.0,69.0,65.0,74.0
2023-08-23 16:45:00,0.0,,,5767.0,327.0,,,,,,,0.0,,,467.0,661.0,,130.0,68.0,62.0,65.0
2023-08-23 17:00:00,0.0,,,6398.0,331.0,,,,,,,0.0,,,467.0,683.0,,120.0,70.0,71.0,85.0
2023-08-23 17:15:00,0.0,,,7199.0,347.0,,,,,,,0.0,,,466.0,711.0,,91.0,68.0,54.0,55.0
2023-08-23 17:30:00,0.0,,,7613.0,386.0,,,,,,,0.0,,,466.0,727.0,,74.0,70.0,47.0,64.0
2023-08-23 17:45:00,0.0,,,7908.0,431.0,,,,,,,0.0,,,467.0,744.0,,78.0,69.0,50.0,122.0
2023-08-23 18:00:00,0.0,,,7941.0,468.0,,,,,,,0.0,,,466.0,749.0,,63.0,69.0,42.0,116.0
2023-08-23 18:15:00,0.0,,,7736.0,476.0,,,,,,,0.0,,,467.0,692.0,,59.0,67.0,33.0,115.0
2023-08-23 18:30:00,0.0,,,7823.0,480.0,,,,,,,0.0,,,467.0,700.0,,53.0,66.0,31.0,109.0
2023-08-23 18:45:00,0.0,,,7642.0,492.0,,,,,,,0.0,,,467.0,746.0,,48.0,69.0,41.0,94.0
2023-08-23 19:00:00,0.0,,,7617.0,509.0,,,,,,,0.0,,,467.0,746.0,,36.0,67.0,52.0,68.0
2023-08-23 19:15:00,0.0,,,7661.0,506.0,,,,,,,0.0,,,467.0,749.0,,26.0,66.0,59.0,49.0
2023-08-23 19:30:00,0.0,,,7886.0,507.0,,,,,,,0.0,,,467.0,746.0,,17.0,69.0,56.0,42.0
2023-08-23 19:45:00,0.0,,,8036.0,507.0,,,,,,,0.0,,,468.0,754.0,,12.0,69.0,57.0,42.0
2023-08-23 20:00:00,0.0,,,8328.0,510.0,,,,,,,0.0,,,468.0,761.0,,8.0,70.0,54.0,40.0
2023-08-23 20:15:00,0.0,,,8634.0,510.0,,,,,,,0.0,,,468.0,751.0,,4.0,72.0,60.0,36.0
2023-08-23 20:30:00,0.0,,,8611.0,507.0,,,,,,,0.0,,,468.0,754.0,,2.0,71.0,59.0,35.0
2023-08-23 20:45:00,0.0,,,8624.0,506.0,,,,,,,0.0,,,468.0,755.0,,1.0,70.0,71.0,27.0
2023-08-23 21:00:00,0.0,,,8635.0,479.0,,,,,,,0.0,,,469.0,753.0,,1.0,71.0,78.0,19.0
2023-08-23 21:15:00,0.0,,,8776.0,441.0,,,,,,,0.0,,,469.0,764.0,,1.0,70.0,79.0,24.0
2023-08-23 21:30:00,0.0,,,8709.0,429.0,,,,,,,0.0,,,468.0,757.0,,1.0,70.0,83.0,19.0
2023-08-23 21:45:00,0.0,,,8682.0,433.0,,,,,,,0.0,,,468.0,755.0,,1.0,70.0,91.0,20.0
2023-08-23 22:00:00,0.0,,,8615.0,431.0,,,,,,,0.0,,,468.0,757.0,,1.0,70.0,127.0,20.0
2023-08-23 22:15:00,0.0,,,8750.0,430.0,,,,,,,0.0,,,468.0,761.0,,1.0,69.0,96.0,27.0
2023-08-23 22:30:00,0.0,,,8754.0,434.0,,,,,,,0.0,,,468.0,758.0,,1.0,69.0,80.0,29.0
2023-08-23 22:45:00,0.0,,,8728.0,429.0,,,,,,,0.0,,,468.0,753.0,,1.0,69.0,87.0,31.0
2023-08-23 23:00:00,0.0,,,8709.0,428.0,,,,,,,0.0,,,468.0,755.0,,1.0,70.0,88.0,29.0
2023-08-23 23:15:00,0.0,,,8732.0,427.0,,,,,,,0.0,,,468.0,757.0,,1.0,71.0,80.0,28.0
2023-08-23 23:30:00,0.0,,,8790.0,448.0,,,,,,,0.0,,,468.0,764.0,,1.0,71.0,94.0,25.0
2023-08-23 23:45:00,0.0,,,8730.0,457.0,,,,,,,0.0,,,468.0,751.0,,1.0,71.0,133.0,22.0
2023-08-24 00:00:00,0.0,,,8630.0,457.0,,,,,,,0.0,,,467.0,745.0,,1.0,71.0,176.0,26.0
2023-08-24 00:15:00,0.0,,,8287.0,482.0,,,,,,,0.0,,,468.0,719.0,,1.0,72.0,151.0,30.0
2023-08-24 00:30:00,0.0,,,8291.0,490.0,,,,,,,0.0,,,468.0,718.0,,1.0,71.0,175.0,33.0
2023-08-24 00:45:00,0.0,,,8163.0,489.0,,,,,,,0.0,,,468.0,706.0,,1.0,71.0,196.0,36.0
2023-08-24 01:00:00,0.0,,,8021.0,493.0,,,,,,,0.0,,,468.0,715.0,,1.0,68.0,224.0,38.0
2023-08-24 01:15:00,0.0,,,7794.0,494.0,,,,,,,0.0,,,468.0,729.0,,1.0,71.0,289.0,46.0
2023-08-24 01:30:00,0.0,,,7794.0,519.0,,,,,,,0.0,,,468.0,723.0,,1.0,69.0,363.0,41.0
2023-08-24 01:45:00,0.0,,,7772.0,539.0,,,,,,,0.0,,,468.0,725.0,,1.0,71.0,391.0,39.0
2023-08-24 02:00:00,0.0,,,7674.0,575.0,,,,,,,0.0,,,468.0,689.0,,1.0,70.0,394.0,52.0
2023-08-24 02:15:00,0.0,,,7609.0,649.0,,,,,,,0.0,,,468.0,712.0,,1.0,70.0,445.0,60.0
2023-08-24 02:30:00,0.0,,,7578.0,727.0,,,,,,,0.0,,,467.0,701.0,,1.0,71.0,444.0,88.0
2023-08-24 02:45:00,0.0,,,7590.0,786.0,,,,,,,0.0,,,467.0,695.0,,1.0,70.0,459.0,108.0
2023-08-24 03:00:00,0.0,,,7451.0,794.0,,,,,,,0.0,,,468.0,672.0,,1.0,71.0,591.0,114.0
2023-08-24 03:15:00,0.0,,,7431.0,812.0,,,,,,,0.0,,,467.0,693.0,,1.0,70.0,673.0,131.0
2023-08-24 03:30:00,0.0,,,7356.0,836.0,,,,,,,0.0,,,467.0,650.0,,1.0,71.0,782.0,144.0
2023-08-24 03:45:00,0.0,,,7234.0,845.0,,,,,,,0.0,,,468.0,604.0,,1.0,70.0,785.0,168.0
2023-08-24 04:00:00,0.0,,,7276.0,846.0,,,,,,,0.0,,,468.0,575.0,,1.0,71.0,695.0,161.0
2023-08-24 04:15:00,0.0,,,7119.0,828.0,,,,,,,0.0,,,468.0,547.0,,1.0,70.0,585.0,167.0
2023-08-24 04:30:00,0.0,,,7236.0,433.0,,,,,,,0.0,,,468.0,576.0,,1.0,71.0,546.0,158.0
2023-08-24 04:45:00,0.0,,,7166.0,432.0,,,,,,,0.0,,,468.0,575.0,,1.0,71.0,524.0,153.0
2023-08-24 05:00:00,0.0,,,7281.0,433.0,,,,,,,0.0,,,468.0,581.0,,1.0,70.0,504.0,137.0
2023-08-24 05:15:00,0.0,,,7022.0,433.0,,,,,,,0.0,,,468.0,563.0,,1.0,70.0,465.0,152.0
2023-08-24 05:30:00,0.0,,,6903.0,435.0,,,,,,,0.0,,,468.0,563.0,,1.0,70.0,448.0,169.0
2023-08-24 05:45:00,0.0,,,6876.0,452.0,,,,,,,0.0,,,468.0,558.0,,1.0,71.0,457.0,159.0
2023-08-24 06:00:00,0.0,,,7024.0,486.0,,,,,,,0.0,,,468.0,641.0,,1.0,70.0,460.0,159.0
2023-08-24 06:15:00,0.0,,,7707.0,502.0,,,,,,,0.0,,,469.0,749.0,,1.0,70.0,475.0,169.0
2023-08-24 06:30:00,0.0,,,7865.0,505.0,,,,,,,0.0,,,468.0,719.0,,1.0,70.0,470.0,176.0
2023-08-24 06:45:00,0.0,,,7902.0,504.0,,,,,,,0.0,,,468.0,709.0,,1.0,70.0,476.0,166.0
2023-08-24 07:00:00,0.0,,,7909.0,504.0,,,,,,,0.0,,,468.0,703.0,,4.0,70.0,519.0,172.0
2023-08-24 07:15:00,0.0,,,8288.0,501.0,,,,,,,0.0,,,469.0,700.0,,7.0,71.0,520.0,179.0
2023-08-24 07:30:00,0.0,,,8340.0,503.0,,,,,,,0.0,,,468.0,709.0,,13.0,70.0,532.0,180.0
2023-08-24 07:45:00,0.0,,,8305.0,500.0,,,,,,,0.0,,,468.0,685.0,,17.0,70.0,512.0,195.0
2023-08-24 08:00:00,0.0,,,8190.0,476.0,,,,,,,0.0,,,469.0,673.0,,27.0,72.0,494.0,192.0
2023-08-24 08:15:00,0.0,,,8217.0,441.0,,,,,,,0.0,,,469.0,695.0,,41.0,71.0,507.0,201.0
2023-08-24 08:30:00,0.0,,,8303.0,403.0,,,,,,,0.0,,,468.0,710.0,,55.0,69.0,500.0,199.0
2023-08-24 08:45:00,0.0,,,8191.0,389.0,,,,,,,0.0,,,468.0,690.0,,64.0,72.0,522.0,191.0
2023-08-24 09:00:00,0.0,,,8025.0,390.0,,,,,,,0.0,,,468.0,663.0,,81.0,70.0,574.0,173.0
2023-08-24 09:15:00,0.0,,,7843.0,391.0,,,,,,,0.0,,,468.0,679.0,,95.0,71.0,654.0,145.0
2023-08-24 09:30:00,0.0,,,7588.0,394.0,,,,,,,0.0,,,468.0,675.0,,104.0,70.0,714.0,126.0
2023-08-24 09:45:00,0.0,,,7351.0,390.0,,,,,,,0.0,,,468.0,683.0,,124.0,71.0,805.0,112.0
2023-08-24 10:00:00,0.0,,,6884.0,398.0,,,,,,,0.0,,,468.0,655.0,,133.0,71.0,914.0,118.0
2023-08-24 10:15:00,0.0,,,6546.0,393.0,,,,,,,0.0,,,468.0,623.0,,132.0,70.0,969.0,121.0
2023-08-24 10:30:00,0.0,,,6583.0,406.0,,,,,,,0.0,,,468.0,638.0,,156.0,69.0,943.0,116.0
2023-08-24 10:45:00,0.0,,,6693.0,452.0,,,,,,,0.0,,,468.0,643.0,,177.0,69.0,993.0,104.0
2023-08-24 11:00:00,0.0,,,6807.0,467.0,,,,,,,0.0,,,467.0,642.0,,171.0,69.0,1098.0,105.0
2023-08-24 11:15:00,0.0,,,6693.0,527.0,,,,,,,0.0,,,468.0,631.0,,166.0,71.0,1022.0,113.0
2023-08-24 11:30:00,0.0,,,6791.0,591.0,,,,,,,0.0,,,468.0,680.0,,153.0,71.0,813.0,118.0
